author_id,sentiment,YM,model
91109381,1,02/2018,ALL
316773836,0,02/2018,ALL
2677071486,0,02/2018,ALL
774347092256919552,0,02/2018,ALL
721590650563461120,1,02/2018,ALL
85761871,0,02/2018,ALL
782108998157922304,0,02/2018,ALL
1784151,1,02/2018,ALL
975738368,0,02/2018,ALL
110790373,1,02/2018,ALL
50643002,0,02/2018,ALL
572366128,1,02/2018,ALL
61263365,0,02/2018,ALL
50643002,1,02/2018,ALL
26194961,0,02/2018,ALL
771932239278010373,0,02/2018,ALL
297397741,0,02/2018,ALL
518893575,0,02/2018,ALL
2454722847,0,02/2018,ALL
30751899,0,02/2018,ALL
2580225224,0,02/2018,ALL
18068926,0,02/2018,ALL
304572237,0,02/2018,ALL
751693307030413316,0,02/2018,ALL
927524249635397632,1,02/2018,ALL
756371753039953921,1,02/2018,ALL
338849585,0,02/2018,ALL
121707270,0,02/2018,ALL
1136977861,0,02/2018,ALL
192105258,0,02/2018,ALL
278163869,0,02/2018,ALL
448569612,0,02/2018,ALL
478042067,0,02/2018,ALL
1912628149,1,02/2018,ALL
49072051,0,02/2018,ALL
65353100,1,02/2018,ALL
606468379,0,02/2018,ALL
928708848810123264,0,02/2018,ALL
212751945,1,02/2018,ALL
230624173,0,02/2018,ALL
23684807,0,02/2018,ALL
2582922301,0,02/2018,ALL
20821758,1,02/2018,ALL
4159048754,0,02/2018,ALL
72865392,0,02/2018,ALL
2159851994,1,02/2018,ALL
131595995,1,02/2018,ALL
296890242,1,02/2018,ALL
261896394,1,02/2018,ALL
23728821,0,02/2018,ALL
51794348,1,02/2018,ALL
297397741,1,02/2018,ALL
297397741,0,02/2018,ALL
1080494257,0,02/2018,ALL
2711212681,1,02/2018,ALL
739446938769207296,0,02/2018,ALL
379618780,1,02/2018,ALL
2870008455,0,02/2018,ALL
516642056,0,02/2018,ALL
919997827136106502,0,02/2018,ALL
3856305322,1,02/2018,ALL
20748873,1,02/2018,ALL
18018985,0,02/2018,ALL
2847742679,1,02/2018,ALL
62376539,0,02/2018,ALL
2291568079,0,02/2018,ALL
21815052,0,02/2018,ALL
68506521,0,02/2018,ALL
2769837515,1,02/2018,ALL
2159851994,0,02/2018,ALL
17279089,1,02/2018,ALL
257176808,1,02/2018,ALL
144184701,0,02/2018,ALL
19573968,0,02/2018,ALL
2399401328,0,02/2018,ALL
23479042,1,02/2018,ALL
2249121151,1,02/2018,ALL
2827421829,0,02/2018,ALL
112342908,0,02/2018,ALL
378401764,0,02/2018,ALL
19733785,1,02/2018,ALL
314855212,1,02/2018,ALL
120236292,1,02/2018,ALL
59137975,1,02/2018,ALL
2815602727,1,02/2018,ALL
629084145,0,02/2018,ALL
20473084,0,02/2018,ALL
21902882,0,02/2018,ALL
867338904470298624,0,02/2018,ALL
4159048754,0,02/2018,ALL
95489684,0,02/2018,ALL
707776256,1,02/2018,ALL
297397741,0,02/2018,ALL
18432196,1,02/2018,ALL
54769209,1,02/2018,ALL
418195419,0,02/2018,ALL
120236292,1,02/2018,ALL
390739818,1,02/2018,ALL
2478351806,1,02/2018,ALL
2914312948,0,02/2018,ALL
756815930,1,02/2018,ALL
106324287,0,02/2018,ALL
67277375,0,02/2018,ALL
26478168,1,02/2018,ALL
959970871111831552,0,02/2018,ALL
154130317,1,02/2018,ALL
846985319748644864,0,02/2018,ALL
292715926,1,02/2018,ALL
1240946574,1,02/2018,ALL
1904173705,0,02/2018,ALL
737700331648339968,0,02/2018,ALL
962962160354766848,1,02/2018,ALL
132232120,0,02/2018,ALL
102011266,0,02/2018,ALL
953431722435084288,0,02/2018,ALL
962962160354766848,0,02/2018,ALL
962962160354766848,0,02/2018,ALL
962962160354766848,0,02/2018,ALL
3306327662,0,02/2018,ALL
2808723793,0,02/2018,ALL
2312176156,1,02/2018,ALL
19237940,0,02/2018,ALL
177781178,1,02/2018,ALL
884996146271277057,0,02/2018,ALL
732679160515153920,1,02/2018,ALL
68506521,0,02/2018,ALL
25262504,0,02/2018,ALL
1584131418,1,02/2018,ALL
26478168,1,02/2018,ALL
20473084,0,02/2018,ALL
836272957,1,02/2018,ALL
3031612759,0,02/2018,ALL
280783039,1,02/2018,ALL
787682901307428864,1,02/2018,ALL
309738519,0,02/2018,ALL
919997827136106502,1,02/2018,ALL
18018985,0,02/2018,ALL
27079486,0,02/2018,ALL
44663631,0,02/2018,ALL
1436070643,0,02/2018,ALL
179646149,0,02/2018,ALL
4824596866,0,02/2018,ALL
755353170,1,02/2018,ALL
52842945,0,02/2018,ALL
136975435,0,02/2018,ALL
487043324,0,02/2018,ALL
935433635771179008,0,02/2018,ALL
297397741,1,02/2018,ALL
121707270,0,02/2018,ALL
905333310922133504,1,02/2018,ALL
4329027617,1,02/2018,ALL
905401117613412352,1,02/2018,ALL
104429454,1,02/2018,ALL
265287241,1,02/2018,ALL
826761072539492352,1,02/2018,ALL
727545479081299968,1,02/2018,ALL
297397741,0,02/2018,ALL
297397741,1,02/2018,ALL
772173075135795200,0,02/2018,ALL
919997827136106502,0,02/2018,ALL
315981752,1,02/2018,ALL
920122256365199360,0,02/2018,ALL
889506511004721153,0,02/2018,ALL
54769209,1,02/2018,ALL
23479042,1,02/2018,ALL
1559954252,1,02/2018,ALL
2356982959,1,02/2018,ALL
518238327,1,02/2018,ALL
1132795518,0,02/2018,ALL
44663631,0,02/2018,ALL
250543278,0,02/2018,ALL
2153053644,0,02/2018,ALL
927667554146975750,1,02/2018,ALL
861299120216190976,0,02/2018,ALL
256549909,0,02/2018,ALL
809392810692640768,0,02/2018,ALL
2437493161,1,02/2018,ALL
831576419666972672,0,02/2018,ALL
27715350,1,02/2018,ALL
89767179,1,02/2018,ALL
92632726,0,02/2018,ALL
1418031618,0,02/2018,ALL
67682704,1,02/2018,ALL
250543278,0,02/2018,ALL
2961767115,0,02/2018,ALL
26517019,0,02/2018,ALL
107372976,0,02/2018,ALL
22433967,0,02/2018,ALL
2934239943,0,02/2018,ALL
35216864,0,02/2018,ALL
2934239943,0,02/2018,ALL
2210844882,1,02/2018,ALL
264340308,0,02/2018,ALL
47611700,1,02/2018,ALL
266601281,0,02/2018,ALL
2934239943,0,02/2018,ALL
2478688363,1,02/2018,ALL
2934239943,0,02/2018,ALL
601064856,1,02/2018,ALL
6418372,0,02/2018,ALL
297397741,0,02/2018,ALL
3993251776,1,02/2018,ALL
481420955,1,02/2018,ALL
297397741,0,02/2018,ALL
250657839,0,02/2018,ALL
919997827136106502,0,02/2018,ALL
1640297006,1,02/2018,ALL
920122256365199360,1,02/2018,ALL
721590650563461120,0,02/2018,ALL
180570365,0,02/2018,ALL
26478168,1,02/2018,ALL
44663631,0,02/2018,ALL
2356982959,0,02/2018,ALL
518238327,0,02/2018,ALL
607865770,1,02/2018,ALL
3331157393,1,02/2018,ALL
3300861942,0,02/2018,ALL
4137140788,0,02/2018,ALL
918425680920137728,0,02/2018,ALL
358785958,0,02/2018,ALL
44663631,0,02/2018,ALL
175264313,0,02/2018,ALL
798995875351711744,1,02/2018,ALL
320912109,1,02/2018,ALL
735823944897429505,0,02/2018,ALL
4159048754,0,02/2018,ALL
2364418153,0,02/2018,ALL
2349415586,0,02/2018,ALL
2777138850,0,02/2018,ALL
19478383,1,02/2018,ALL
813797959913574400,0,02/2018,ALL
45829691,1,02/2018,ALL
4159048754,0,02/2018,ALL
21579466,0,02/2018,ALL
765676940229353474,0,02/2018,ALL
46241234,0,02/2018,ALL
34143160,0,02/2018,ALL
603323229,0,02/2018,ALL
1727360394,1,02/2018,ALL
3021392229,1,02/2018,ALL
205109688,0,02/2018,ALL
845184834,1,02/2018,ALL
905038710508584960,1,02/2018,ALL
1880007613,0,02/2018,ALL
145607857,0,02/2018,ALL
297397741,0,02/2018,ALL
862578198671970304,1,02/2018,ALL
546313843,0,02/2018,ALL
297397741,0,02/2018,ALL
933461020185477120,1,02/2018,ALL
19478383,1,02/2018,ALL
933461020185477120,0,02/2018,ALL
297397741,0,02/2018,ALL
154130317,1,02/2018,ALL
297397741,0,02/2018,ALL
350659811,0,02/2018,ALL
756815930,1,02/2018,ALL
963365737,0,02/2018,ALL
718804592973053952,0,02/2018,ALL
3946378876,1,02/2018,ALL
250543278,0,02/2018,ALL
19508497,1,02/2018,ALL
57214790,1,02/2018,ALL
626671317,1,02/2018,ALL
20084456,0,02/2018,ALL
797566787810230272,0,02/2018,ALL
1027083378,1,02/2018,ALL
4159048754,1,02/2018,ALL
297397741,0,02/2018,ALL
2858812331,0,02/2018,ALL
2249523421,1,02/2018,ALL
257682085,1,02/2018,ALL
4894515452,1,02/2018,ALL
823666366725111809,0,02/2018,ALL
1536562052,0,02/2018,ALL
947522489818562561,0,02/2018,ALL
555031989,0,02/2018,ALL
2338070737,0,02/2018,ALL
102966683,1,02/2018,ALL
128494703,1,02/2018,ALL
368920797,1,02/2018,ALL
256965214,1,02/2018,ALL
297397741,0,02/2018,ALL
17220566,1,02/2018,ALL
620859626,0,02/2018,ALL
4745400314,0,02/2018,ALL
1925930341,1,02/2018,ALL
1536103471,0,02/2018,ALL
297397741,0,02/2018,ALL
69365423,0,02/2018,ALL
50325416,1,02/2018,ALL
2909535196,1,02/2018,ALL
710593765904240641,1,02/2018,ALL
110849593,0,02/2018,ALL
68506521,0,02/2018,ALL
4159048754,1,02/2018,ALL
2402548327,1,02/2018,ALL
292252796,1,02/2018,ALL
292252796,0,02/2018,ALL
59285586,0,02/2018,ALL
758387721844903936,1,02/2018,ALL
36027569,1,02/2018,ALL
107206108,0,02/2018,ALL
297397741,0,02/2018,ALL
110113338,0,02/2018,ALL
297397741,0,02/2018,ALL
902102336520110080,1,02/2018,ALL
718804592973053952,0,02/2018,ALL
2402548327,1,02/2018,ALL
771001147,1,02/2018,ALL
27837923,0,02/2018,ALL
595960647,1,02/2018,ALL
250543278,0,02/2018,ALL
697522301642919936,0,02/2018,ALL
349639248,0,02/2018,ALL
53573221,0,02/2018,ALL
2153053644,1,02/2018,ALL
297397741,1,02/2018,ALL
54317231,1,02/2018,ALL
900413623910223873,0,02/2018,ALL
947522489818562561,0,02/2018,ALL
718804592973053952,1,02/2018,ALL
718804592973053952,0,02/2018,ALL
718804592973053952,0,02/2018,ALL
2639809838,0,02/2018,ALL
2587405345,1,02/2018,ALL
919997827136106502,0,02/2018,ALL
15379970,1,02/2018,ALL
15379970,0,02/2018,ALL
1536562052,0,02/2018,ALL
48616766,1,02/2018,ALL
4159048754,1,02/2018,ALL
2370514898,0,02/2018,ALL
335989403,1,02/2018,ALL
2356982959,1,02/2018,ALL
518238327,1,02/2018,ALL
17063069,0,02/2018,ALL
13813962,1,02/2018,ALL
191178441,1,02/2018,ALL
39407900,0,02/2018,ALL
200165158,0,02/2018,ALL
2800599859,1,02/2018,ALL
721590650563461120,0,02/2018,ALL
3332377330,0,02/2018,ALL
199241058,1,02/2018,ALL
883278990609457154,1,02/2018,ALL
861968754246340608,1,02/2018,ALL
288736527,1,02/2018,ALL
1258959697,1,02/2018,ALL
42046848,0,02/2018,ALL
26498461,0,02/2018,ALL
297397741,1,02/2018,ALL
26498461,0,02/2018,ALL
297397741,0,02/2018,ALL
25302734,0,02/2018,ALL
283275321,0,02/2018,ALL
1536103471,1,02/2018,ALL
2332152626,1,02/2018,ALL
195770915,1,02/2018,ALL
26478168,0,02/2018,ALL
3407555091,1,02/2018,ALL
945906136556953606,1,02/2018,ALL
748860615217803264,1,02/2018,ALL
53321195,1,02/2018,ALL
717815089147949056,1,02/2018,ALL
45593278,1,02/2018,ALL
2459920654,1,02/2018,ALL
951186676671500288,1,02/2018,ALL
250543278,1,02/2018,ALL
881634020647473152,1,02/2018,ALL
40372956,1,02/2018,ALL
2435671219,1,02/2018,ALL
917433990273032193,1,02/2018,ALL
917430098537545734,1,02/2018,ALL
23605523,1,02/2018,ALL
838013228,1,02/2018,ALL
35287640,1,02/2018,ALL
950181510077997058,1,02/2018,ALL
821371637174046720,1,02/2018,ALL
191456742,1,02/2018,ALL
133348774,1,02/2018,ALL
297397741,1,02/2018,ALL
1229675046,0,02/2018,ALL
2910338466,1,02/2018,ALL
90717358,0,02/2018,ALL
27079486,0,02/2018,ALL
1536103471,0,02/2018,ALL
826111008506781696,1,02/2018,ALL
601064856,1,02/2018,ALL
1662485388,0,02/2018,ALL
635918547,0,02/2018,ALL
3320737312,0,02/2018,ALL
297397741,1,02/2018,ALL
297397741,1,02/2018,ALL
297397741,1,02/2018,ALL
1536562052,0,02/2018,ALL
947522489818562561,0,02/2018,ALL
297397741,0,02/2018,ALL
555031989,0,02/2018,ALL
164391798,0,02/2018,ALL
721590650563461120,1,02/2018,ALL
919997827136106502,0,02/2018,ALL
963822867971477505,0,02/2018,ALL
297397741,1,02/2018,ALL
387358560,0,02/2018,ALL
68506521,1,02/2018,ALL
146436211,1,02/2018,ALL
2800599859,1,02/2018,ALL
958764267322327040,1,02/2018,ALL
41961089,1,02/2018,ALL
892490852567851008,1,02/2018,ALL
1955206944,1,02/2018,ALL
364464825,1,02/2018,ALL
885488644462596098,1,02/2018,ALL
715049744,1,02/2018,ALL
740225040877113345,1,02/2018,ALL
1048529179,1,02/2018,ALL
892659257929326592,0,02/2018,ALL
212316811,0,02/2018,ALL
901873613686669316,1,02/2018,ALL
894307123865284608,1,02/2018,ALL
2359762423,1,02/2018,ALL
274720873,1,02/2018,ALL
300962449,1,02/2018,ALL
751151155426816000,1,02/2018,ALL
876621363360006145,1,02/2018,ALL
819210927182475268,1,02/2018,ALL
876844825810620416,1,02/2018,ALL
92060913,1,02/2018,ALL
705412851884642305,1,02/2018,ALL
717827765584592896,1,02/2018,ALL
893563412201996291,1,02/2018,ALL
97471707,1,02/2018,ALL
849320650934235140,1,02/2018,ALL
319690053,1,02/2018,ALL
908729999993262080,0,02/2018,ALL
2977301499,1,02/2018,ALL
951182850346422272,1,02/2018,ALL
28028017,0,02/2018,ALL
30985855,0,02/2018,ALL
4137140788,0,02/2018,ALL
30985855,0,02/2018,ALL
4482754095,1,02/2018,ALL
79275750,0,02/2018,ALL
2192666827,0,02/2018,ALL
2354796667,0,02/2018,ALL
91319411,1,02/2018,ALL
297397741,0,02/2018,ALL
380494498,0,02/2018,ALL
21271900,0,02/2018,ALL
954266137578979328,1,02/2018,ALL
875626497599455232,1,02/2018,ALL
26791368,1,02/2018,ALL
17463660,1,02/2018,ALL
177781178,1,02/2018,ALL
297397741,0,02/2018,ALL
114353380,1,02/2018,ALL
24823490,1,02/2018,ALL
35777087,1,02/2018,ALL
759884883686625280,1,02/2018,ALL
727334239545470976,1,02/2018,ALL
799631350181478400,1,02/2018,ALL
728658612353011712,1,02/2018,ALL
3328628224,1,02/2018,ALL
909834925288824832,1,02/2018,ALL
64752669,1,02/2018,ALL
783751130895429632,1,02/2018,ALL
1099937778,1,02/2018,ALL
43477989,1,02/2018,ALL
757422914056577024,1,02/2018,ALL
2469826062,1,02/2018,ALL
3366730090,1,02/2018,ALL
928696872696299520,1,02/2018,ALL
77257941,1,02/2018,ALL
903261503251390464,1,02/2018,ALL
15116869,1,02/2018,ALL
4159048754,1,02/2018,ALL
958036448837554178,1,02/2018,ALL
773919213119471616,1,02/2018,ALL
819951136073515008,1,02/2018,ALL
2366031391,0,02/2018,ALL
236025544,1,02/2018,ALL
73613267,1,02/2018,ALL
887674327440789506,0,02/2018,ALL
384888289,0,02/2018,ALL
958359673681399808,0,02/2018,ALL
403204605,0,02/2018,ALL
36312734,0,02/2018,ALL
961244819707195392,0,02/2018,ALL
721590650563461120,0,02/2018,ALL
52074780,0,02/2018,ALL
2153053644,0,02/2018,ALL
4830114910,0,02/2018,ALL
92632726,0,02/2018,ALL
271004511,0,02/2018,ALL
947536120899813376,1,02/2018,ALL
297397741,0,02/2018,ALL
297397741,0,02/2018,ALL
37874853,1,02/2018,ALL
905038710508584960,1,02/2018,ALL
1131352537,1,02/2018,ALL
297397741,1,02/2018,ALL
297397741,0,02/2018,ALL
912421640,1,02/2018,ALL
898139973303631877,1,02/2018,ALL
30621164,1,02/2018,ALL
1958671394,1,02/2018,ALL
771767851,1,02/2018,ALL
321233780,0,02/2018,ALL
895324799047614465,1,02/2018,ALL
891198636477960192,1,02/2018,ALL
793857751034101760,1,02/2018,ALL
851807887508873216,0,02/2018,ALL
895321624190136321,1,02/2018,ALL
892841834501754880,1,02/2018,ALL
3045255004,1,02/2018,ALL
48616766,0,02/2018,ALL
892734583279673344,1,02/2018,ALL
892444794395480065,1,02/2018,ALL
27361368,1,02/2018,ALL
922916873095618561,1,02/2018,ALL
703325022748700672,1,02/2018,ALL
599742992,1,02/2018,ALL
760924448715378688,1,02/2018,ALL
861611791696228353,0,02/2018,ALL
563418630,1,02/2018,ALL
724661466050129921,1,02/2018,ALL
4082443804,1,02/2018,ALL
2358861210,1,02/2018,ALL
2513111042,1,02/2018,ALL
782597306839343105,1,02/2018,ALL
799630720465416194,1,02/2018,ALL
793852232550592512,1,02/2018,ALL
922513563960344576,1,02/2018,ALL
2917006099,1,02/2018,ALL
2848476922,1,02/2018,ALL
702873844953059329,1,02/2018,ALL
610018882,1,02/2018,ALL
100339295,1,02/2018,ALL
897472830471716864,1,02/2018,ALL
821552261839130627,1,02/2018,ALL
820423050994864128,1,02/2018,ALL
1536289374,1,02/2018,ALL
250543278,0,02/2018,ALL
1930146834,0,02/2018,ALL
893786970933129216,1,02/2018,ALL
925613825285545984,0,02/2018,ALL
77196589,1,02/2018,ALL
884374051,1,02/2018,ALL
2491236097,0,02/2018,ALL
3727045163,0,02/2018,ALL
106287256,1,02/2018,ALL
546313843,0,02/2018,ALL
225535781,0,02/2018,ALL
66260367,1,02/2018,ALL
966364019828248576,0,02/2018,ALL
21783828,0,02/2018,ALL
168552388,1,02/2018,ALL
896834928406441984,0,02/2018,ALL
437033118,0,02/2018,ALL
919997827136106502,0,02/2018,ALL
297397741,1,02/2018,ALL
4265079854,1,02/2018,ALL
4265079854,1,02/2018,ALL
938015126023802880,1,02/2018,ALL
14931126,0,02/2018,ALL
1163260104,1,02/2018,ALL
922470140352057344,1,02/2018,ALL
19478383,1,02/2018,ALL
757378022387294208,0,02/2018,ALL
153374105,0,02/2018,ALL
967860229311524865,1,02/2018,ALL
28047047,0,02/2018,ALL
2207499042,1,02/2018,ALL
967723211952705536,1,02/2018,ALL
297397741,0,02/2018,ALL
297397741,0,02/2018,ALL
13813962,1,02/2018,ALL
1132795518,1,02/2018,ALL
124734476,0,02/2018,ALL
208489379,1,02/2018,ALL
297397741,0,02/2018,ALL
295647333,1,02/2018,ALL
2356982959,1,02/2018,ALL
518238327,1,02/2018,ALL
554924634,1,02/2018,ALL
897873273815302145,1,02/2018,ALL
856273146,1,02/2018,ALL
1965938828,1,02/2018,ALL
740208214843752448,1,02/2018,ALL
927973688296665088,1,02/2018,ALL
362618242,1,02/2018,ALL
854081128474578945,1,02/2018,ALL
834492090436325376,1,02/2018,ALL
705481554907123713,1,02/2018,ALL
452286077,1,02/2018,ALL
903261379108450304,1,02/2018,ALL
838191444,1,02/2018,ALL
902573204576849921,1,02/2018,ALL
284341350,1,02/2018,ALL
2447920094,1,02/2018,ALL
793456866105765888,1,02/2018,ALL
80507859,0,02/2018,ALL
1225351549,1,02/2018,ALL
904742568851898369,1,02/2018,ALL
963184370,1,02/2018,ALL
861961644854829057,1,02/2018,ALL
25386517,1,02/2018,ALL
2435685560,1,02/2018,ALL
2563845715,1,02/2018,ALL
847643929,1,02/2018,ALL
874354719476637697,1,02/2018,ALL
333784861,1,02/2018,ALL
38107558,1,02/2018,ALL
2180952581,1,02/2018,ALL
3059280827,1,02/2018,ALL
793457455921455106,1,02/2018,ALL
902910391247704065,1,02/2018,ALL
902187338893221889,1,02/2018,ALL
874353086529130496,1,02/2018,ALL
786646226594893824,1,02/2018,ALL
793890937101352960,1,02/2018,ALL
793890762937118720,1,02/2018,ALL
349462772,1,02/2018,ALL
902873816673615873,1,02/2018,ALL
861957709771427840,1,02/2018,ALL
861967060045254656,1,02/2018,ALL
849324052766490625,1,02/2018,ALL
537615239,1,02/2018,ALL
134683616,1,02/2018,ALL
740547691822878721,1,02/2018,ALL
44519990,1,02/2018,ALL
705048869889904640,1,02/2018,ALL
867755724620783618,1,02/2018,ALL
861957498030272512,1,02/2018,ALL
704677824892948481,1,02/2018,ALL
793860230652104704,1,02/2018,ALL
704361251476893696,1,02/2018,ALL
909808446286970880,1,02/2018,ALL
198354080,1,02/2018,ALL
194414522,1,02/2018,ALL
279506167,1,02/2018,ALL
861957690167181312,1,02/2018,ALL
137196681,1,02/2018,ALL
720282725169532929,1,02/2018,ALL
15666311,1,02/2018,ALL
328609186,1,02/2018,ALL
862299696722829312,1,02/2018,ALL
836658036550721536,1,02/2018,ALL
727208241608826880,1,02/2018,ALL
704670618541694976,1,02/2018,ALL
903626518873739264,1,02/2018,ALL
774779514719129600,1,02/2018,ALL
902897316624982016,1,02/2018,ALL
29881109,1,02/2018,ALL
836697948645965828,1,02/2018,ALL
704670281751638016,1,02/2018,ALL
219506099,1,02/2018,ALL
902570156236435456,1,02/2018,ALL
2339419206,1,02/2018,ALL
2342221290,1,02/2018,ALL
3571336995,1,02/2018,ALL
214343999,1,02/2018,ALL
24308398,0,02/2018,ALL
902579315690352641,1,02/2018,ALL
859416020296933377,1,02/2018,ALL
297397741,0,02/2018,ALL
20459789,1,02/2018,ALL
20459789,1,02/2018,ALL
20459789,1,02/2018,ALL
2814435995,0,02/2018,ALL
20459789,1,02/2018,ALL
374966809,1,02/2018,ALL
2153053644,0,02/2018,ALL
297397741,1,02/2018,ALL
827571635079241731,1,02/2018,ALL
826442970115272707,1,02/2018,ALL
721590650563461120,0,02/2018,ALL
99655020,0,02/2018,ALL
836510570,0,02/2018,ALL
253396454,0,02/2018,ALL
49577208,0,02/2018,ALL
863059166902071296,1,02/2018,ALL
110603615,0,02/2018,ALL
518097203,1,02/2018,ALL
169139864,0,02/2018,ALL
26808489,1,02/2018,ALL
20459789,1,02/2018,ALL
14680942,1,02/2018,ALL
25471555,1,02/2018,ALL
27079486,0,02/2018,ALL
891684728050507776,0,02/2018,ALL
44200723,1,02/2018,ALL
3374999771,1,02/2018,ALL
2425836948,0,02/2018,ALL
374966809,1,02/2018,ALL
712704275806334976,0,02/2018,ALL
3090084821,0,02/2018,ALL
356978040,1,02/2018,ALL
38199686,1,02/2018,ALL
163587429,1,02/2018,ALL
846924864,1,02/2018,ALL
2841137349,1,02/2018,ALL
21774567,1,02/2018,ALL
173385008,1,02/2018,ALL
472326038,1,02/2018,ALL
19019342,1,02/2018,ALL
21805473,0,02/2018,ALL
177781178,1,02/2018,ALL
19580650,0,02/2018,ALL
721590650563461120,0,02/2018,ALL
106287256,0,02/2018,ALL
565139735,0,02/2018,ALL
296431992,1,02/2018,ALL
164722514,1,02/2018,ALL
158315536,0,02/2018,ALL
313139405,0,02/2018,ALL
27790426,1,02/2018,ALL
2868270409,1,02/2018,ALL
46241234,0,02/2018,ALL
3237943565,1,02/2018,ALL
246447834,0,02/2018,ALL
87007691,1,02/2018,ALL
966364019828248576,0,02/2018,ALL
966364019828248576,0,02/2018,ALL
2356982959,0,02/2018,ALL
518238327,0,02/2018,ALL
851807887508873216,0,02/2018,ALL
966364019828248576,0,02/2018,ALL
966364019828248576,0,02/2018,ALL
966364019828248576,1,02/2018,ALL
966364019828248576,0,02/2018,ALL
16476911,0,02/2018,ALL
966364019828248576,0,02/2018,ALL
262819021,1,02/2018,ALL
65144656,1,02/2018,ALL
304992999,1,02/2018,ALL
2908107542,0,02/2018,ALL
785570078154592256,1,02/2018,ALL
745415412838457344,1,02/2018,ALL
382228835,1,02/2018,ALL
25769038,1,02/2018,ALL
25769038,0,02/2018,ALL
43638058,0,02/2018,ALL
160513205,1,02/2018,ALL
23356741,0,02/2018,ALL
35216864,0,02/2018,ALL
941418428732145664,0,02/2018,ALL
877675621194903552,0,02/2018,ALL
403670899,1,02/2018,ALL
2164920630,1,02/2018,ALL
20504041,1,02/2018,ALL
67591615,1,02/2018,ALL
900413623910223873,0,02/2018,ALL
947522489818562561,0,02/2018,ALL
1536562052,0,02/2018,ALL
761269392478834689,0,02/2018,ALL
23646403,0,02/2018,ALL
562647203,0,02/2018,ALL
555031989,0,02/2018,ALL
84103610,0,02/2018,ALL
2846636921,0,02/2018,ALL
2818811101,1,03/2018,ALL
21214074,1,03/2018,ALL
2356982959,1,03/2018,ALL
518238327,1,03/2018,ALL
98715369,0,03/2018,ALL
2518363275,0,03/2018,ALL
21112077,0,03/2018,ALL
607865770,0,03/2018,ALL
2651403787,1,03/2018,ALL
98715369,0,03/2018,ALL
1114845475,1,03/2018,ALL
297397741,1,03/2018,ALL
19123904,0,03/2018,ALL
882971271142789121,1,03/2018,ALL
390288192,0,03/2018,ALL
428552137,0,03/2018,ALL
834844187325513734,1,03/2018,ALL
76004287,0,03/2018,ALL
967053264041775105,0,03/2018,ALL
76004287,0,03/2018,ALL
76004287,1,03/2018,ALL
76004287,1,03/2018,ALL
2159851994,0,03/2018,ALL
76004287,1,03/2018,ALL
76004287,0,03/2018,ALL
76004287,0,03/2018,ALL
76004287,0,03/2018,ALL
2587405345,0,03/2018,ALL
76004287,1,03/2018,ALL
76004287,0,03/2018,ALL
76004287,0,03/2018,ALL
76004287,0,03/2018,ALL
76004287,1,03/2018,ALL
76004287,1,03/2018,ALL
76004287,1,03/2018,ALL
90908568,0,03/2018,ALL
76004287,0,03/2018,ALL
76004287,1,03/2018,ALL
76004287,0,03/2018,ALL
76004287,0,03/2018,ALL
76004287,0,03/2018,ALL
76004287,1,03/2018,ALL
76004287,0,03/2018,ALL
76004287,0,03/2018,ALL
76004287,1,03/2018,ALL
76004287,0,03/2018,ALL
76004287,0,03/2018,ALL
76004287,0,03/2018,ALL
76004287,0,03/2018,ALL
2664259671,0,03/2018,ALL
76004287,0,03/2018,ALL
76004287,0,03/2018,ALL
76004287,0,03/2018,ALL
76004287,0,03/2018,ALL
348974190,1,03/2018,ALL
76004287,0,03/2018,ALL
278669412,0,03/2018,ALL
297397741,1,03/2018,ALL
44663631,0,03/2018,ALL
17828634,0,03/2018,ALL
919997827136106502,1,03/2018,ALL
27249178,1,03/2018,ALL
3041177757,0,03/2018,ALL
1331494998,0,03/2018,ALL
1465601515,0,03/2018,ALL
3988218255,0,03/2018,ALL
163587429,0,03/2018,ALL
1071649957,0,03/2018,ALL
221129243,0,03/2018,ALL
18021433,0,03/2018,ALL
737476122863120384,0,03/2018,ALL
77318624,0,03/2018,ALL
27079486,0,03/2018,ALL
3250995991,0,03/2018,ALL
362204745,0,03/2018,ALL
37314896,0,03/2018,ALL
966364019828248576,0,03/2018,ALL
198627390,0,03/2018,ALL
2305574708,0,03/2018,ALL
851807887508873216,1,03/2018,ALL
1617884294,0,03/2018,ALL
18591062,0,03/2018,ALL
905038710508584960,1,03/2018,ALL
2826740377,1,03/2018,ALL
26478168,0,03/2018,ALL
